,SEASON,TEAM ID,TEAM,PLAYER ID,PLAYER,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL
4606,2011-12,1610612763,Memphis Grizzlies,201967,Dante Cunningham,F,203.2,104.32636917019714,"APR 22, 1987",25.0,2,Villanova
4607,2011-12,1610612763,Memphis Grizzlies,2216,Zach Randolph,F,205.74,117.93415645326634,"JUL 16, 1981",30.0,10,Michigan State
4608,2011-12,1610612764,Washington Wizards,202322,John Wall,G,193.04,88.45061733994974,"SEP 06, 1990",21.0,1,Kentucky
4609,2011-12,1610612764,Washington Wizards,101189,James Singleton,F,203.2,104.32636917019714,"JUL 20, 1981",30.0,4,Murray State
4610,2011-12,1610612764,Washington Wizards,2230,Maurice Evans,G-F,195.58,99.79044007584075,"NOV 08, 1978",33.0,8,Texas
4611,2011-12,1610612764,Washington Wizards,101154,Andray Blatche,F,210.82,117.93415645326634,"AUG 22, 1986",25.0,6,South Kent HS (CT)
4612,2011-12,1610612764,Washington Wizards,1740,Rashard Lewis,F,208.28,104.32636917019714,"AUG 08, 1979",32.0,13,Elsik HS (TX)
4613,2011-12,1610612764,Washington Wizards,202338,Kevin Seraphin,C,205.74,124.73805009480093,"DEC 07, 1989",22.0,1,Cholet
4614,2011-12,1610612764,Washington Wizards,202348,Jordan Crawford,G,193.04,88.45061733994974,"OCT 23, 1988",23.0,1,Xavier
4615,2011-12,1610612764,Washington Wizards,201858,Cartier Martin,F,200.66,99.79044007584075,"NOV 20, 1984",27.0,2,Kansas State
4616,2011-12,1610612764,Washington Wizards,201165,Morris Almond,G,198.12,102.05840462301894,"FEB 02, 1985",27.0,2,Rice
4617,2011-12,1610612764,Washington Wizards,202714,Shelvin Mack,G,190.5,93.89373225317743,"APR 22, 1990",22.0,R,Butler
4618,2011-12,1610612764,Washington Wizards,202686,Jan Vesely,F,210.82,108.86229826455354,"APR 24, 1990",22.0,R,Partizan
4619,2011-12,1610612764,Washington Wizards,202698,Chris Singleton,F,203.2,104.32636917019714,"NOV 21, 1989",22.0,R,Florida State
4620,2011-12,1610612764,Washington Wizards,202344,Trevor Booker,F,203.2,108.86229826455354,"NOV 25, 1987",24.0,1,Clemson
4621,2011-12,1610612764,Washington Wizards,2403,Nene,F-C,210.82,113.39822735890993,"SEP 13, 1982",29.0,9,                                   
4622,2011-12,1610612764,Washington Wizards,2567,Brian Cook,C-F,205.74,113.39822735890993,"DEC 04, 1980",31.0,8,Illinois
4623,2011-12,1610612765,Detroit Pistons,201155,Rodney Stuckey,G,195.58,92.98654643430615,"APR 21, 1986",26.0,4,Eastern Washington
4624,2011-12,1610612765,Detroit Pistons,201948,Austin Daye,F,210.82,90.71858188712795,"JUN 05, 1988",24.0,2,Gonzaga
4625,2011-12,1610612765,Detroit Pistons,1112,Ben Wallace,F-C,205.74,108.86229826455354,"SEP 10, 1974",37.0,15,Virginia Union
4626,2011-12,1610612765,Detroit Pistons,202688,Brandon Knight,G,190.5,85.7290598833359,"DEC 02, 1991",20.0,R,Kentucky
4627,2011-12,1610612765,Detroit Pistons,2732,Ben Gordon,G,190.5,90.71858188712795,"APR 04, 1983",29.0,7,Connecticut
4628,2011-12,1610612765,Detroit Pistons,2863,Damien Wilkins,G-F,198.12,102.05840462301894,"JAN 11, 1980",32.0,7,Georgia
4629,2011-12,1610612765,Detroit Pistons,202328,Greg Monroe,C,210.82,113.39822735890993,"JUN 04, 1990",22.0,1,Georgetown
4630,2011-12,1610612765,Detroit Pistons,101198,Will Bynum,G,182.88,83.91468824559335,"JAN 04, 1983",29.0,4,Georgia Tech
4631,2011-12,1610612765,Detroit Pistons,202731,Vernon Macklin,F,208.28,102.96559044189023,"SEP 25, 1986",25.0,R,Florida
4632,2011-12,1610612765,Detroit Pistons,2419,Tayshaun Prince,F,205.74,97.52247552866254,"FEB 28, 1980",32.0,9,Kentucky
4633,2011-12,1610612765,Detroit Pistons,201041,Walker Russell,G,182.88,77.11079460405875,"OCT 06, 1982",29.0,R,Jacksonville State
4634,2011-12,1610612765,Detroit Pistons,101111,Charlie Villanueva,F,210.82,105.23355498906842,"AUG 24, 1984",27.0,6,Connecticut
4635,2011-12,1610612765,Detroit Pistons,201973,Jonas Jerebko,F,208.28,104.77996207963278,"MAR 02, 1987",25.0,1,                                   
4636,2011-12,1610612765,Detroit Pistons,101131,Jason Maxiell,F,200.66,117.93415645326634,"FEB 18, 1983",29.0,6,Cincinnati
4637,2011-12,1610612766,Charlotte Hornets,202687,Bismack Biyombo,C,205.74,111.13026281173174,"AUG 28, 1992",19.0,R,Baloncesto Fuenlabrada
4638,2011-12,1610612766,Charlotte Hornets,202689,Kemba Walker,G,185.42000000000002,83.46109533615771,"MAY 08, 1990",22.0,R,Connecticut
4639,2011-12,1610612766,Charlotte Hornets,201974,Derrick Brown,F,203.2,105.68714789850407,"SEP 08, 1987",24.0,2,Xavier
4640,2011-12,1610612766,Charlotte Hornets,2205,DeSagana Diop,C,213.36,127.00601464197912,"JAN 30, 1982",30.0,10,No College
4641,2011-12,1610612766,Charlotte Hornets,201591,DJ White,F,205.74,106.59433371737533,"AUG 31, 1986",25.0,3,Indiana
4642,2011-12,1610612766,Charlotte Hornets,200081,Jamario Moon,F,203.2,92.98654643430615,"JUN 13, 1980",32.0,4,Meridian CC
4643,2011-12,1610612766,Charlotte Hornets,202809,Cory Higgins,G,195.58,81.64672369841516,"JUN 14, 1989",23.0,R,Colorado
4644,2011-12,1610612766,Charlotte Hornets,200748,Tyrus Thomas,F,208.28,102.05840462301894,"AUG 17, 1986",25.0,5,Louisiana State
4645,2011-12,1610612766,Charlotte Hornets,201571,D.J. Augustin,G,182.88,81.64672369841516,"NOV 10, 1987",24.0,3,Texas-Austin
4646,2011-12,1610612766,Charlotte Hornets,201945,Gerald Henderson,G,195.58,97.52247552866254,"DEC 09, 1987",24.0,2,Duke
4647,2011-12,1610612766,Charlotte Hornets,2059,Eduardo Najera,F,203.2,106.59433371737533,"JUL 11, 1976",35.0,11,Oklahoma
4648,2011-12,1610612766,Charlotte Hornets,201957,Byron Mullens,F-C,213.36,124.73805009480093,"FEB 14, 1989",23.0,2,Ohio State
4649,2011-12,1610612766,Charlotte Hornets,2679,Matt Carroll,G,198.12,96.16169680035563,"AUG 28, 1980",31.0,8,Notre Dame
4650,2011-12,1610612766,Charlotte Hornets,1894,Corey Maggette,F,198.12,102.05840462301894,"NOV 12, 1979",32.0,12,Duke
4651,2011-12,1610612766,Charlotte Hornets,202130,Reggie Williams,G,198.12,92.98654643430615,"SEP 14, 1986",25.0,2,Virginia Military Institute
4652,2012-13,1610612737,Atlanta Hawks,201952,Jeff Teague,G,187.96,82.1003166078508,"JUN 10, 1988",25.0,3,Wake Forest
4653,2012-13,1610612737,Atlanta Hawks,101150,Lou Williams,G,185.42000000000002,79.37875915123695,"OCT 27, 1986",26.0,6,South Gwinnett HS (GA)
4654,2012-13,1610612737,Atlanta Hawks,201229,Anthony Tolliver,F,203.2,108.86229826455354,"JUN 01, 1985",28.0,4,Creighton
4655,2012-13,1610612737,Atlanta Hawks,2746,Josh Smith,F,205.74,102.05840462301894,"DEC 05, 1985",27.0,8,Oak Hill Academy (VA)
4656,2012-13,1610612737,Atlanta Hawks,202714,Shelvin Mack,G,190.5,93.89373225317743,"APR 22, 1990",23.0,1,Butler
4657,2012-13,1610612737,Atlanta Hawks,101130,Johan Petro,C,213.36,112.03744863060302,"JAN 27, 1986",27.0,7,Pau Orthez
4658,2012-13,1610612737,Atlanta Hawks,203098,John Jenkins,G,193.04,97.52247552866254,"MAR 06, 1991",22.0,R,Vanderbilt
4659,2012-13,1610612737,Atlanta Hawks,201143,Al Horford,C-F,208.28,113.39822735890993,"JUN 03, 1986",27.0,5,Florida
4660,2012-13,1610612737,Atlanta Hawks,2594,Kyle Korver,F-G,200.66,96.16169680035563,"MAR 17, 1981",32.0,9,Creighton
4661,2012-13,1610612737,Atlanta Hawks,2585,Zaza Pachulia,C-F,210.82,124.73805009480093,"FEB 10, 1984",29.0,9,"Tbilisi, Georgia"
4662,2012-13,1610612737,Atlanta Hawks,2563,Dahntay Jones,F,198.12,102.05840462301894,"DEC 27, 1980",32.0,9,Duke
4663,2012-13,1610612737,Atlanta Hawks,203118,Mike Scott,F,203.2,107.50151953624662,"JUL 16, 1988",24.0,R,Virginia
4664,2012-13,1610612737,Atlanta Hawks,2734,Devin Harris,G,190.5,87.08983861164283,"FEB 27, 1983",30.0,8,Wisconsin
4665,2012-13,1610612737,Atlanta Hawks,201274,Ivan Johnson,F,203.2,115.66619190608813,"APR 10, 1984",29.0,1,California State-San Bernardino
4666,2012-13,1610612737,Atlanta Hawks,2052,DeShawn Stevenson,F-G,195.58,98.88325425696947,"APR 03, 1981",32.0,12,Washington Union HS (CA)
4667,2012-13,1610612738,Boston Celtics,202340,Avery Bradley,G,187.96,81.64672369841516,"NOV 26, 1990",22.0,2,Texas-Austin
4668,2012-13,1610612738,Boston Celtics,1891,Jason Terry,G,187.96,81.64672369841516,"SEP 15, 1977",35.0,13,Arizona
4669,2012-13,1610612738,Boston Celtics,708,Kevin Garnett,C-F,210.82,114.75900608721686,"MAY 19, 1976",37.0,17,Farragut Academy HS (IL)
4670,2012-13,1610612738,Boston Celtics,203096,Jared Sullinger,F,205.74,117.93415645326634,"MAR 04, 1992",21.0,R,Ohio State
4671,2012-13,1610612738,Boston Celtics,201145,Jeff Green,F,205.74,106.59433371737533,"AUG 28, 1986",26.0,4,Georgetown
4672,2012-13,1610612738,Boston Celtics,200765,Rajon Rondo,G,185.42000000000002,84.368281155029,"FEB 22, 1986",27.0,6,Kentucky
4673,2012-13,1610612738,Boston Celtics,201584,Courtney Lee,G,195.58,90.71858188712795,"OCT 03, 1985",27.0,4,Western Kentucky
4674,2012-13,1610612738,Boston Celtics,201591,DJ White,F,205.74,113.39822735890993,"AUG 31, 1986",26.0,4,Indiana
4675,2012-13,1610612738,Boston Celtics,203097,Fab Melo,C,213.36,115.66619190608813,"JUN 20, 1990",23.0,R,Syracuse
4676,2012-13,1610612738,Boston Celtics,202348,Jordan Crawford,G,193.04,88.45061733994974,"OCT 23, 1988",24.0,2,Xavier
4677,2012-13,1610612738,Boston Celtics,101138,Brandon Bass,F,203.2,113.39822735890993,"APR 30, 1985",28.0,7,Louisiana State
4678,2012-13,1610612738,Boston Celtics,1718,Paul Pierce,F,200.66,106.59433371737533,"OCT 13, 1977",35.0,14,Kansas
4679,2012-13,1610612738,Boston Celtics,101183,Shavlik Randolph,F,208.28,107.04792662681098,"NOV 24, 1983",29.0,5,Duke
4680,2012-13,1610612738,Boston Celtics,2404,Chris Wilcox,F-C,208.28,106.59433371737533,"SEP 03, 1982",30.0,10,Maryland
4681,2012-13,1610612738,Boston Celtics,201944,Terrence Williams,G-F,198.12,99.79044007584075,"JUN 28, 1987",26.0,3,Louisville
4682,2012-13,1610612739,Cleveland Cavaliers,101139,CJ Miles,G,198.12,100.69762589471202,"MAR 18, 1987",26.0,7,No College
4683,2012-13,1610612739,Cleveland Cavaliers,200789,Daniel Gibson,G,187.96,90.71858188712795,"FEB 27, 1986",27.0,6,Texas-Austin
4684,2012-13,1610612739,Cleveland Cavaliers,202681,Kyrie Irving,G,190.5,86.63624570220719,"MAR 23, 1992",21.0,1,Duke
4685,2012-13,1610612739,Cleveland Cavaliers,203079,Dion Waiters,G,193.04,97.52247552866254,"DEC 10, 1991",21.0,R,Syracuse
4686,2012-13,1610612739,Cleveland Cavaliers,2575,Luke Walton,F,203.2,106.59433371737533,"MAR 28, 1980",33.0,9,Arizona
4687,2012-13,1610612739,Cleveland Cavaliers,203158,Kevin Jones,F,203.2,117.93415645326634,"AUG 25, 1989",23.0,R,West Virginia
4688,2012-13,1610612739,Cleveland Cavaliers,202684,Tristan Thompson,F,205.74,102.96559044189023,"MAR 13, 1991",22.0,1,Texas-Austin
4689,2012-13,1610612739,Cleveland Cavaliers,2733,Shaun Livingston,G,200.66,79.37875915123695,"SEP 11, 1985",27.0,8,No College
4690,2012-13,1610612739,Cleveland Cavaliers,201578,Marreese Speights,F-C,208.28,115.66619190608813,"AUG 04, 1987",25.0,4,Florida
4691,2012-13,1610612739,Cleveland Cavaliers,2760,Anderson Varejao,C,210.82,117.93415645326634,"SEP 28, 1982",30.0,8,
4692,2012-13,1610612739,Cleveland Cavaliers,200809,Chris Quinn,G,187.96,79.37875915123695,"SEP 27, 1983",29.0,5,Notre Dame
4693,2012-13,1610612739,Cleveland Cavaliers,201961,Wayne Ellington,G,193.04,90.71858188712795,"NOV 29, 1987",25.0,3,North Carolina
4694,2012-13,1610612739,Cleveland Cavaliers,202087,Alonzo Gee,F,198.12,99.33684716640511,"MAY 29, 1987",26.0,3,Alabama
4695,2012-13,1610612739,Cleveland Cavaliers,201956,Omri Casspi,F,205.74,102.05840462301894,"JUN 22, 1988",25.0,3,Maccabi Tel Aviv
4696,2012-13,1610612739,Cleveland Cavaliers,203092,Tyler Zeller,C-F,213.36,113.39822735890993,"JAN 17, 1990",23.0,R,North Carolina
4697,2012-13,1610612740,New Orleans Pelicans,202329,Al-Farouq Aminu,F,205.74,97.52247552866254,"SEP 21, 1990",22.0,2,Wake Forest
4698,2012-13,1610612740,New Orleans Pelicans,203121,Darius Miller,F,203.2,106.59433371737533,"MAR 21, 1990",23.0,R,Kentucky
4699,2012-13,1610612740,New Orleans Pelicans,202333,Xavier Henry,G,198.12,99.79044007584075,"MAR 15, 1991",22.0,2,Kansas
4700,2012-13,1610612740,New Orleans Pelicans,2427,Roger Mason Jr.,G,195.58,92.98654643430615,"SEP 10, 1980",32.0,9,Virginia
4701,2012-13,1610612740,New Orleans Pelicans,201569,Eric Gordon,G,190.5,97.52247552866254,"DEC 25, 1988",24.0,4,Indiana
4702,2012-13,1610612740,New Orleans Pelicans,202227,Terrel Harris,G,193.04,86.18265279277155,"AUG 10, 1987",25.0,1,Oklahoma State
4703,2012-13,1610612740,New Orleans Pelicans,201160,Jason Smith,F-C,213.36,108.86229826455354,"MAR 02, 1986",27.0,4,Colorado State
4704,2012-13,1610612740,New Orleans Pelicans,201577,Robin Lopez,C,213.36,115.66619190608813,"APR 01, 1988",25.0,4,Stanford
4705,2012-13,1610612740,New Orleans Pelicans,200811,Lou Amundson,F,205.74,102.05840462301894,"DEC 07, 1982",30.0,6,UNLV
4706,2012-13,1610612740,New Orleans Pelicans,202349,Greivis Vasquez,G,198.12,95.70810389091999,"JAN 16, 1987",26.0,2,Maryland
4707,2012-13,1610612740,New Orleans Pelicans,203148,Brian Roberts,G,185.42000000000002,81.64672369841516,"DEC 03, 1985",27.0,R,University of Dayton
4708,2012-13,1610612740,New Orleans Pelicans,203076,Anthony Davis,F-C,208.28,99.79044007584075,"MAR 11, 1993",20.0,R,Kentucky
4709,2012-13,1610612740,New Orleans Pelicans,203085,Austin Rivers,G,193.04,90.71858188712795,"AUG 01, 1992",20.0,R,Duke
4710,2012-13,1610612740,New Orleans Pelicans,201583,Ryan Anderson,F,208.28,108.86229826455354,"MAY 06, 1988",25.0,4,California
4711,2012-13,1610612740,New Orleans Pelicans,202498,Lance Thomas,F,203.2,102.05840462301894,"APR 24, 1988",25.0,1,Duke
4712,2012-13,1610612741,Chicago Bulls,201565,Derrick Rose,G,190.5,86.18265279277155,"OCT 04, 1988",24.0,4,Memphis
4713,2012-13,1610612741,Chicago Bulls,101126,Nate Robinson,G,175.26,81.64672369841516,"MAY 31, 1984",29.0,7,Washington
4714,2012-13,1610612741,Chicago Bulls,202952,Malcolm Thomas,F,205.74,102.05840462301894,"NOV 08, 1988",24.0,1,San Diego State
4715,2012-13,1610612741,Chicago Bulls,2430,Carlos Boozer,F,205.74,120.65571390988018,"NOV 20, 1981",31.0,10,Duke
4716,2012-13,1610612741,Chicago Bulls,201158,Marco Belinelli,G,195.58,88.45061733994974,"MAR 25, 1986",27.0,5,                                   
4717,2012-13,1610612741,Chicago Bulls,2736,Luol Deng,F,205.74,99.79044007584075,"APR 16, 1985",28.0,8,Duke
4718,2012-13,1610612741,Chicago Bulls,2550,Kirk Hinrich,G,193.04,86.18265279277155,"JAN 02, 1981",32.0,9,Kansas
4719,2012-13,1610612741,Chicago Bulls,201149,Joakim Noah,C,210.82,105.23355498906842,"FEB 25, 1985",28.0,5,Florida
4720,2012-13,1610612741,Chicago Bulls,201161,Daequan Cook,G,195.58,95.25451098148434,"APR 28, 1987",26.0,5,Ohio State
4721,2012-13,1610612741,Chicago Bulls,202710,Jimmy Butler,G-F,200.66,99.79044007584075,"SEP 14, 1989",23.0,1,Marquette
4722,2012-13,1610612741,Chicago Bulls,201959,Taj Gibson,F,205.74,102.05840462301894,"JUN 24, 1985",28.0,3,Southern California
4723,2012-13,1610612741,Chicago Bulls,203104,Marquis Teague,G,187.96,86.18265279277155,"FEB 28, 1993",20.0,R,Kentucky
4724,2012-13,1610612741,Chicago Bulls,1888,Richard Hamilton,G,200.66,87.54343152107847,"FEB 14, 1978",35.0,13,Connecticut
4725,2012-13,1610612741,Chicago Bulls,1737,Nazr Mohammed,C,208.28,113.39822735890993,"SEP 05, 1977",35.0,14,Kentucky
4726,2012-13,1610612741,Chicago Bulls,2209,Vladimir Radmanovic,F,208.28,106.59433371737533,"NOV 19, 1980",32.0,11,FMP
4727,2012-13,1610612742,Dallas Mavericks,1890,Shawn Marion,F,200.66,103.41918335132586,"MAY 07, 1978",35.0,13,UNLV
4728,2012-13,1610612742,Dallas Mavericks,203099,Jared Cunningham,G,193.04,88.45061733994974,"MAY 22, 1991",22.0,R,Oregon State
4729,2012-13,1610612742,Dallas Mavericks,201958,Rodrigue Beaubois,G,187.96,83.91468824559335,"FEB 24, 1988",25.0,3,Cholet
4730,2012-13,1610612742,Dallas Mavericks,201954,Darren Collison,G,182.88,79.37875915123695,"AUG 23, 1987",25.0,3,UCLA
4731,2012-13,1610612742,Dallas Mavericks,203108,Bernard James,C,208.28,108.86229826455354,"FEB 07, 1985",28.0,R,Florida State
4732,2012-13,1610612742,Dallas Mavericks,203109,Jae Crowder,F,198.12,106.59433371737533,"JUL 06, 1990",22.0,R,Marquette
4733,2012-13,1610612742,Dallas Mavericks,203006,Josh Akognon,G,180.34,83.91468824559335,"FEB 10, 1986",27.0,R,California State-Fullerton
4734,2012-13,1610612742,Dallas Mavericks,2229,Mike James,G,187.96,85.27546697390027,"JUN 23, 1975",38.0,10,Duquesne
4735,2012-13,1610612742,Dallas Mavericks,201627,Anthony Morrow,G,195.58,95.25451098148434,"SEP 27, 1985",27.0,4,Georgia Tech
4736,2012-13,1610612742,Dallas Mavericks,1713,Vince Carter,G-F,198.12,99.79044007584075,"JAN 26, 1977",36.0,14,North Carolina
4737,2012-13,1610612742,Dallas Mavericks,201564,O.J. Mayo,G,193.04,95.25451098148434,"NOV 05, 1987",25.0,4,Southern California
4738,2012-13,1610612742,Dallas Mavericks,201148,Brandan Wright,C-F,208.28,95.25451098148434,"OCT 05, 1987",25.0,4,North Carolina
4739,2012-13,1610612742,Dallas Mavericks,2549,Chris Kaman,C,213.36,120.20212100044454,"APR 28, 1982",31.0,9,Central Michigan
4740,2012-13,1610612742,Dallas Mavericks,1717,Dirk Nowitzki,F,213.36,111.13026281173174,"JUN 19, 1978",35.0,14,                                   
4741,2012-13,1610612742,Dallas Mavericks,1882,Elton Brand,F,205.74,115.21259899665249,"MAR 11, 1979",34.0,13,Duke
4742,2012-13,1610612743,Denver Nuggets,202706,Jordan Hamilton,F,200.66,99.79044007584075,"OCT 06, 1990",22.0,1,Texas-Austin
4743,2012-13,1610612743,Denver Nuggets,201951,Ty Lawson,G,180.34,88.45061733994974,"NOV 03, 1987",25.0,3,North Carolina
4744,2012-13,1610612743,Denver Nuggets,201568,Danilo Gallinari,F,208.28,102.05840462301894,"AUG 08, 1988",24.0,4,Olimpia Milano
4745,2012-13,1610612743,Denver Nuggets,2738,Andre Iguodala,G-F,198.12,93.89373225317743,"JAN 28, 1984",29.0,8,Arizona
4746,2012-13,1610612743,Denver Nuggets,202933,Julyan Stone,G,198.12,90.71858188712795,"DEC 07, 1988",24.0,1,Texas-El Paso
4747,2012-13,1610612743,Denver Nuggets,201147,Corey Brewer,F,205.74,85.27546697390027,"MAR 05, 1986",27.0,5,Florida
4748,2012-13,1610612743,Denver Nuggets,201576,Anthony Randolph,F,210.82,102.05840462301894,"JUL 15, 1989",23.0,4,Louisiana State
4749,2012-13,1610612743,Denver Nuggets,201163,Wilson Chandler,F,203.2,102.05840462301894,"MAY 10, 1987",26.0,5,DePaul
4750,2012-13,1610612743,Denver Nuggets,1889,Andre Miller,G,187.96,90.71858188712795,"MAR 19, 1976",37.0,13,Utah
4751,2012-13,1610612743,Denver Nuggets,202389,Timofey Mozgov,C,215.9,113.39822735890993,"JUL 16, 1986",26.0,2,                                   
4752,2012-13,1610612743,Denver Nuggets,203113,Quincy Miller,F,205.74,95.25451098148434,"NOV 18, 1992",20.0,R,Baylor
4753,2012-13,1610612743,Denver Nuggets,201580,JaVale McGee,C,213.36,114.30541317778122,"JAN 19, 1988",25.0,4,Nevada-Reno
4754,2012-13,1610612743,Denver Nuggets,202702,Kenneth Faried,F,203.2,103.41918335132586,"NOV 19, 1989",23.0,1,Morehead State
4755,2012-13,1610612743,Denver Nuggets,201585,Kosta Koufos,C,213.36,120.20212100044454,"FEB 24, 1989",24.0,4,Ohio State
4756,2012-13,1610612743,Denver Nuggets,203095,Evan Fournier,G,198.12,90.71858188712795,"OCT 29, 1992",20.0,R,Poitiers Basket 86
4757,2012-13,1610612744,Golden State Warriors,203159,Scott Machado,G,185.42000000000002,92.98654643430615,"JUN 08, 1990",23.0,R,Iona
4758,2012-13,1610612744,Golden State Warriors,101127,Jarrett Jack,G,190.5,89.35780315882103,"OCT 28, 1983",29.0,7,Georgia Tech
4759,2012-13,1610612744,Golden State Warriors,201575,Brandon Rush,F-G,198.12,95.25451098148434,"JUL 07, 1985",27.0,4,Kansas
4760,2012-13,1610612744,Golden State Warriors,201171,Carl Landry,F,205.74,112.49104154003865,"SEP 19, 1983",29.0,5,Purdue
4761,2012-13,1610612744,Golden State Warriors,101135,David Lee,C-F,205.74,108.86229826455354,"APR 29, 1983",30.0,7,Florida
4762,2012-13,1610612744,Golden State Warriors,202691,Klay Thompson,G,200.66,92.98654643430615,"FEB 08, 1990",23.0,1,Washington State
4763,2012-13,1610612744,Golden State Warriors,101106,Andrew Bogut,C,213.36,117.93415645326634,"NOV 28, 1984",28.0,7,Utah
4764,2012-13,1610612744,Golden State Warriors,2740,Andris Biedrins,C,213.36,109.76948408342481,"APR 02, 1986",27.0,8,BK Skonto
4765,2012-13,1610612744,Golden State Warriors,203145,Kent Bazemore,G,195.58,91.17217479656358,"JUL 01, 1989",23.0,R,Old Dominion
4766,2012-13,1610612744,Golden State Warriors,203110,Draymond Green,F,200.66,104.32636917019714,"MAR 04, 1990",23.0,R,Michigan State
4767,2012-13,1610612744,Golden State Warriors,101204,Dwayne Jones,F-C,210.82,112.49104154003865,"JUN 09, 1983",30.0,5,St. Joseph's (PA)
4768,2012-13,1610612744,Golden State Warriors,201939,Stephen Curry,G,190.5,83.91468824559335,"MAR 14, 1988",25.0,3,Davidson
4769,2012-13,1610612744,Golden State Warriors,203105,Festus Ezeli,C,210.82,115.66619190608813,"OCT 21, 1989",23.0,R,Vanderbilt
4770,2012-13,1610612744,Golden State Warriors,203084,Harrison Barnes,F,203.2,95.25451098148434,"MAY 30, 1992",21.0,R,North Carolina
4771,2012-13,1610612744,Golden State Warriors,2210,Richard Jefferson,F,200.66,104.32636917019714,"JUN 21, 1980",33.0,11,Arizona
4772,2012-13,1610612745,Houston Rockets,201166,Aaron Brooks,G,182.88,73.028458419138,"JAN 14, 1985",28.0,4,Oregon
4773,2012-13,1610612745,Houston Rockets,201600,Omer Asik,C,213.36,115.66619190608813,"JUL 04, 1986",26.0,2,Fenerbahce
4774,2012-13,1610612745,Houston Rockets,202962,Greg Smith,C-F,208.28,113.39822735890993,"JAN 08, 1991",22.0,1,Fresno State
4775,2012-13,1610612745,Houston Rockets,202341,James Anderson,G-F,198.12,97.52247552866254,"MAR 25, 1989",24.0,2,Oklahoma State
4776,2012-13,1610612745,Houston Rockets,203093,Terrence Jones,F,205.74,114.30541317778122,"JAN 09, 1992",21.0,R,Kentucky
4777,2012-13,1610612745,Houston Rockets,202391,Jeremy Lin,G,190.5,90.71858188712795,"AUG 23, 1988",24.0,2,Harvard
4778,2012-13,1610612745,Houston Rockets,2568,Carlos Delfino,G-F,198.12,104.32636917019714,"AUG 29, 1982",30.0,7,Fortitudo Bologna
4779,2012-13,1610612745,Houston Rockets,201976,Patrick Beverley,G,185.42000000000002,83.91468824559335,"JUL 12, 1988",24.0,R,Arkansas
4780,2012-13,1610612745,Houston Rockets,201935,James Harden,G,195.58,99.79044007584075,"AUG 26, 1989",23.0,3,Arizona State
4781,2012-13,1610612745,Houston Rockets,203317,Tim Ohlbrecht,C-F,210.82,115.66619190608813,"AUG 30, 1988",24.0,R,Skyliners Frankfurt
4782,2012-13,1610612745,Houston Rockets,202700,Donatas Motiejunas,F-C,213.36,100.69762589471202,"SEP 20, 1990",22.0,R,Lithuania
4783,2012-13,1610612745,Houston Rockets,202718,Chandler Parsons,F,205.74,102.96559044189023,"OCT 25, 1988",24.0,1,Florida
4784,2012-13,1610612745,Houston Rockets,203091,Royce White,F,203.2,117.93415645326634,"APR 10, 1991",22.0,R,Iowa State
4785,2012-13,1610612745,Houston Rockets,101128,Francisco Garcia,G-F,200.66,88.45061733994974,"DEC 31, 1981",31.0,7,Louisville
4786,2012-13,1610612745,Houston Rockets,203080,Thomas Robinson,F,208.28,107.50151953624662,"MAR 17, 1991",22.0,R,Kansas
4787,2012-13,1610612746,Los Angeles Clippers,1497,Chauncey Billups,G,190.5,95.25451098148434,"SEP 25, 1976",36.0,15,Colorado
4788,2012-13,1610612746,Los Angeles Clippers,203146,Maalik Wayns,G,185.42000000000002,88.45061733994974,"MAY 02, 1991",22.0,R,Villanova
4789,2012-13,1610612746,Los Angeles Clippers,101108,Chris Paul,G,182.88,79.37875915123695,"MAY 06, 1985",28.0,7,Wake Forest
4790,2012-13,1610612746,Los Angeles Clippers,2406,Caron Butler,F,200.66,103.41918335132586,"MAR 13, 1980",33.0,10,Connecticut
4791,2012-13,1610612746,Los Angeles Clippers,201599,DeAndre Jordan,C,210.82,120.20212100044454,"JUL 21, 1988",24.0,4,Texas A&M
4792,2012-13,1610612746,Los Angeles Clippers,1885,Lamar Odom,F,208.28,104.32636917019714,"NOV 06, 1979",33.0,13,Rhode Island
4793,2012-13,1610612746,Los Angeles Clippers,2037,Jamal Crawford,G,195.58,90.71858188712795,"MAR 20, 1980",33.0,12,Michigan
4794,2012-13,1610612746,Los Angeles Clippers,202339,Eric Bledsoe,G,185.42000000000002,88.45061733994974,"DEC 09, 1989",23.0,2,Kentucky
4795,2012-13,1610612746,Los Angeles Clippers,200797,Ryan Hollins,C,213.36,108.86229826455354,"OCT 10, 1984",28.0,6,UCLA
4796,2012-13,1610612746,Los Angeles Clippers,101142,Ronny Turiaf,C,208.28,112.9446344494743,"JAN 13, 1983",30.0,7,Gonzaga
4797,2012-13,1610612746,Los Angeles Clippers,2440,Matt Barnes,F,200.66,102.51199753245459,"MAR 09, 1980",33.0,9,UCLA
4798,2012-13,1610612746,Los Angeles Clippers,201933,Blake Griffin,F,208.28,113.85182026834558,"MAR 16, 1989",24.0,2,Oklahoma
4799,2012-13,1610612746,Los Angeles Clippers,255,Grant Hill,F,203.2,102.05840462301894,"OCT 05, 1972",40.0,17,Duke
4800,2012-13,1610612746,Los Angeles Clippers,2584,Willie Green,G,190.5,91.17217479656358,"JUL 28, 1981",31.0,9,Detroit
